id,tokenNumber,word,vowel,F1,F2,gender,age,english_variety
31,25,headed,SCHWA,356.419,1382.548,Male,20-29,AusE
31,28,woman,FOOT,349.972,1140.084,Male,20-29,AusE
31,29,woman,SCHWA,357.694,1320.765,Male,20-29,AusE
31,31,woman,FOOT,351.351,1108.026,Male,20-29,AusE
31,32,woman,SCHWA,331.805,1392.508,Male,20-29,AusE
31,33,had,TRAP,402.268,1384.571,Male,20-29,AusE
31,70,expensive,DRESS,394.202,1370.72,Male,20-29,AusE
31,71,harrison,TRAP,400.062,1355.469,Male,20-29,AusE
31,72,harrison,SCHWA,314.775,1633.882,Male,20-29,AusE
31,4,nurse,NURSE,383.653,1383.015,Male,20-29,AusE
31,11,after,SCHWA,348.318,1591.085,Male,20-29,AusE
32,37,form,FORCE,397.166,1342.708,Male,30-39,AmE
32,38,foot,FOOT,356.66,1190.507,Male,30-39,AmE
32,53,touch,STRUT,379.033,1319.987,Male,30-39,AmE
32,50,sarah,DRESS,367.967,1420.987,Male,30-39,AmE
32,51,sarah,SCHWA,364.279,1381.303,Male,30-39,AmE
32,52,started,START,366.761,1368.075,Male,30-39,AmE
32,10,after,BATH,421.435,1383.482,Male,30-39,AmE
32,47,lot,LOT,405.888,1177.901,Male,30-39,AmE
32,48,force,FORCE,361.383,1069.742,Male,30-39,AmE
32,49,trap,TRAP,418.367,1355.469,Male,30-39,AmE
32,16,yellow,DRESS,381.653,1345.042,Male,30-39,AmE
32,18,dress,DRESS,383.377,1430.636,Male,30-39,AmE
32,20,jacket,TRAP,397.063,1466.43,Male,30-39,AmE
32,21,picked,KIT,352.765,1527.279,Male,30-39,AmE
32,22,kit,KIT,358.384,1509.538,Male,30-39,AmE
32,11,after,SCHWA,330.357,1438.106,Male,30-39,AmE
32,13,washing,LOT,398.063,1156.425,Male,30-39,AmE
32,15,put,FOOT,349.455,1233.771,Male,30-39,AmE
32,55,lower,SCHWA,362.038,1320.92,Male,30-39,AmE
32,44,strong,LOT,433.949,1200,Male,30-39,AmE
32,56,back,TRAP,425.159,1362.783,Male,30-39,AmE
32,45,would,FOOT,346.146,1401.69,Male,30-39,AmE
32,69,mrs,KIT,342.595,1484.482,Male,30-39,AmE
32,70,harrison,TRAP,365.106,1465.963,Male,30-39,AmE
32,71,harrison,SCHWA,326.703,1335.082,Male,30-39,AmE
32,72,thought,THOUGHT,383.756,1176.034,Male,30-39,AmE
32,42,comma,SCHWA,398.787,1278.435,Male,30-39,AmE
32,68,expensive,DRESS,381.378,1417.252,Male,30-39,AmE
32,23,headed,DRESS,375.552,1487.75,Male,30-39,AmE
32,26,woman,FOOT,394.788,1406.67,Male,30-39,AmE
32,27,woman,SCHWA,314.155,1307.225,Male,30-39,AmE
32,2,sarah,SCHWA,367.45,1201.089,Male,30-39,AmE
32,29,woman,FOOT,358.212,1033.948,Male,30-39,AmE
32,30,woman,SCHWA,336.528,1336.483,Male,30-39,AmE
32,1,sarah,DRESS,363.727,1419.275,Male,30-39,AmE
32,3,vet,DRESS,377.93,1422.232,Male,30-39,AmE
32,57,palm,PALM,406.715,1025.233,Male,30-39,AmE
32,59,relaxing,TRAP,422.022,1311.583,Male,30-39,AmE
32,60,bath,BATH,431.846,1486.972,Male,30-39,AmE
32,63,sarah,DRESS,357.591,1387.839,Male,30-39,AmE
32,64,sarah,SCHWA,415.23,1131.525,Male,30-39,AmE
32,65,warned,FORCE,382.929,1156.581,Male,30-39,AmE
32,31,had,TRAP,383.894,1411.027,Male,30-39,AmE
32,67,treatment,SCHWA,348.697,1426.278,Male,30-39,AmE
32,4,nurse,NURSE,366.071,1395.932,Male,30-39,AmE
32,5,north,FORCE,405.681,1400.445,Male,30-39,AmE
32,41,comma,LOT,421.573,1185.216,Male,30-39,AmE
32,34,suffered,STRUT,374.345,1292.752,Male,30-39,AmE
32,35,suffered,SCHWA,337.734,1326.212,Male,30-39,AmE
33,3,vet,DRESS,371.656,1462.85,Female,50-59,AusE
33,71,harrison,TRAP,420.815,1423.166,Female,50-59,AusE
33,72,harrison,SCHWA,389.823,1399.044,Female,50-59,AusE
33,16,yellow,DRESS,359.108,1448.844,Female,50-59,AusE
33,5,north,FORCE,353.592,1117.986,Female,50-59,AusE
33,15,put,FOOT,328.565,1275.945,Female,50-59,AusE
33,4,nurse,NURSE,354.902,1460.049,Female,50-59,AusE
33,13,washing,LOT,383.998,1194.864,Female,50-59,AusE
33,1,sarah,DRESS,347.87,1507.359,Female,50-59,AusE
33,2,sarah,SCHWA,353.661,1325.122,Female,50-59,AusE
33,48,lot,LOT,364.106,1214.317,Female,50-59,AusE
33,49,force,FORCE,342.699,1101.801,Female,50-59,AusE
33,73,thought,THOUGHT,340.389,1141.329,Female,50-59,AusE
33,10,after,BATH,409.473,1329.635,Female,50-59,AusE
33,11,after,SCHWA,354.971,1416.474,Female,50-59,AusE
33,46,would,FOOT,338.32,1274.077,Female,50-59,AusE
33,59,palm,PALM,386.411,1243.108,Female,50-59,AusE
33,50,trap,TRAP,412.783,1383.948,Female,50-59,AusE
33,18,dress,DRESS,363.21,1486.505,Female,50-59,AusE
33,20,jacket,TRAP,418.161,1410.405,Female,50-59,AusE
33,21,jacket,SCHWA,370.139,1465.185,Female,50-59,AusE
33,22,picked,KIT,341.113,1588.439,Female,50-59,AusE
33,23,kit,KIT,347.215,1485.883,Female,50-59,AusE
33,35,suffered,STRUT,414.127,1352.201,Female,50-59,AusE
33,36,suffered,SCHWA,333.632,1344.108,Female,50-59,AusE
33,38,form,FORCE,378.482,1056.825,Female,50-59,AusE
33,39,foot,FOOT,343.457,1197.199,Female,50-59,AusE
33,42,comma,LOT,367.554,1193.931,Female,50-59,AusE
33,54,started,SCHWA,334.839,1387.372,Female,50-59,AusE
33,55,touch,STRUT,395.374,1377.101,Female,50-59,AusE
33,57,lower,SCHWA,354.247,1259.76,Female,50-59,AusE
33,58,back,TRAP,403.578,1398.266,Female,50-59,AusE
33,70,expensive,DRESS,379.688,1535.371,Female,50-59,AusE
33,27,woman,FOOT,342.561,1113.94,Female,50-59,AusE
33,43,comma,SCHWA,360.935,1245.131,Female,50-59,AusE
33,45,strong,LOT,368.485,1227.857,Female,50-59,AusE
33,67,warned,FORCE,358.074,1104.135,Female,50-59,AusE
33,30,woman,FOOT,332.253,1100.089,Female,50-59,AusE
33,61,relaxing,TRAP,388.996,1360.76,Female,50-59,AusE
33,28,woman,SCHWA,351.972,1402.623,Female,50-59,AusE
33,66,sarah,SCHWA,356.074,1228.012,Female,50-59,AusE
33,31,woman,SCHWA,356.384,1070.987,Female,50-59,AusE
33,65,sarah,DRESS,362.624,1481.369,Female,50-59,AusE
33,62,bath,BATH,401.993,1284.349,Female,50-59,AusE
33,64,cloth,CLOTH,375.827,1185.994,Female,50-59,AusE
33,69,treatment,SCHWA,377.93,1320.298,Female,50-59,AusE
33,52,sarah,SCHWA,357.591,1455.225,Female,50-59,AusE
33,53,started,START,424.676,1380.058,Female,50-59,AusE
33,51,sarah,DRESS,367.485,1512.961,Female,50-59,AusE
33,32,had,TRAP,407.75,1464.562,Female,50-59,AusE
34,63,cloth,CLOTH,372.794,1168.253,Female,50-59,AusE
34,64,sarah,DRESS,364.899,1506.581,Female,50-59,AusE
34,28,woman,SCHWA,360.969,1343.953,Female,50-59,AusE
34,42,comma,LOT,396.684,1179.613,Female,50-59,AusE
34,65,sarah,SCHWA,384.997,1243.886,Female,50-59,AusE
34,66,warned,FORCE,376.207,1102.579,Female,50-59,AusE
34,68,treatment,SCHWA,306.881,1312.984,Female,50-59,AusE
34,69,expensive,DRESS,362.659,1524.011,Female,50-59,AusE
34,70,mrs,KIT,325.152,1506.892,Female,50-59,AusE
34,71,harrison,TRAP,417.54,1307.692,Female,50-59,AusE
34,72,harrison,SCHWA,340.148,1374.3,Female,50-59,AusE
34,73,thought,THOUGHT,350.593,1200.934,Female,50-59,AusE
34,52,sarah,SCHWA,361.073,1369.631,Female,50-59,AusE
34,18,dress,DRESS,373.828,1476.234,Female,50-59,AusE
34,10,after,BATH,443.533,1296.332,Female,50-59,AusE
34,11,after,SCHWA,354.488,1575.522,Female,50-59,AusE
34,13,washing,LOT,364.038,1220.231,Female,50-59,AusE
34,27,woman,FOOT,342.078,1128.724,Female,50-59,AusE
34,39,foot,FOOT,347.49,1245.287,Female,50-59,AusE
34,38,form,FORCE,345.284,1089.195,Female,50-59,AusE
34,16,yellow,DRESS,384.066,1394.687,Female,50-59,AusE
34,35,suffered,STRUT,409.06,1307.692,Female,50-59,AusE
34,36,suffered,SCHWA,345.353,1380.992,Female,50-59,AusE
34,4,nurse,NURSE,360.9,1393.442,Female,50-59,AusE
34,5,north,FORCE,341.113,1129.502,Female,50-59,AusE
34,30,woman,FOOT,342.664,1174.011,Female,50-59,AusE
34,31,woman,SCHWA,355.074,1400.756,Female,50-59,AusE
34,32,had,TRAP,406.853,1496.621,Female,50-59,AusE
34,1,sarah,DRESS,373.104,1480.747,Female,50-59,AusE
34,2,sarah,SCHWA,389.272,1263.962,Female,50-59,AusE
34,3,vet,DRESS,363.658,1535.371,Female,50-59,AusE
34,15,put,FOOT,343.56,1245.442,Female,50-59,AusE
34,51,sarah,DRESS,365.692,1471.721,Female,50-59,AusE
34,21,jacket,SCHWA,364.106,1493.353,Female,50-59,AusE
34,20,jacket,TRAP,404.957,1481.058,Female,50-59,AusE
34,22,picked,KIT,339.596,1617.852,Female,50-59,AusE
34,23,kit,KIT,353.178,1585.794,Female,50-59,AusE
34,61,bath,BATH,412.507,1263.651,Female,50-59,AusE
34,56,lower,SCHWA,376.241,1174.322,Female,50-59,AusE
34,53,started,START,424.435,1312.984,Female,50-59,AusE
34,58,palm,PALM,395.684,1277.034,Female,50-59,AusE
34,60,relaxing,TRAP,441.051,1442.152,Female,50-59,AusE
34,54,touch,STRUT,420.47,1321.387,Female,50-59,AusE
34,57,back,TRAP,413.576,1406.825,Female,50-59,AusE
34,48,lot,LOT,381.481,1178.991,Female,50-59,AusE
34,49,force,FORCE,351.317,1053.09,Female,50-59,AusE
34,50,trap,TRAP,408.198,1399.355,Female,50-59,AusE
34,45,strong,LOT,396.546,1174.789,Female,50-59,AusE
34,46,would,FOOT,332.184,1277.19,Female,50-59,AusE
35,16,yellow,DRESS,377.861,1446.198,Female,20-29,OtherCmwth
35,13,washing,LOT,386.997,1253.068,Female,20-29,OtherCmwth
35,11,after,SCHWA,325.152,1654.113,Female,20-29,OtherCmwth
35,5,north,FORCE,351.007,1103.046,Female,20-29,OtherCmwth
35,45,strong,LOT,391.444,1200.156,Female,20-29,OtherCmwth
35,46,would,FOOT,347.284,1298.355,Female,20-29,OtherCmwth
35,48,lot,LOT,394.788,1219.609,Female,20-29,OtherCmwth
35,49,force,FORCE,340.906,1036.75,Female,20-29,OtherCmwth
35,50,trap,TRAP,429.468,1319.209,Female,20-29,OtherCmwth
35,18,dress,DRESS,380.171,1410.871,Female,20-29,OtherCmwth
35,10,after,BATH,426.744,1284.037,Female,20-29,OtherCmwth
35,1,sarah,DRESS,377.241,1506.269,Female,20-29,OtherCmwth
35,2,sarah,SCHWA,385.928,1300.689,Female,20-29,OtherCmwth
35,3,vet,DRESS,380.585,1444.953,Female,20-29,OtherCmwth
35,4,nurse,NURSE,383.48,1415.073,Female,20-29,OtherCmwth
35,42,comma,LOT,417.574,1228.479,Female,20-29,OtherCmwth
35,54,touch,STRUT,408.577,1351.578,Female,20-29,OtherCmwth
35,64,sarah,DRESS,381.826,1468.92,Female,20-29,OtherCmwth
35,65,sarah,SCHWA,378.895,1194.086,Female,20-29,OtherCmwth
35,63,cloth,CLOTH,403.13,1190.04,Female,20-29,OtherCmwth
35,57,back,TRAP,430.226,1347.221,Female,20-29,OtherCmwth
35,58,palm,PALM,338.01,1169.809,Female,20-29,OtherCmwth
35,60,relaxing,TRAP,432.053,1312.672,Female,20-29,OtherCmwth
35,61,bath,BATH,430.019,1200.311,Female,20-29,OtherCmwth
35,43,comma,SCHWA,402.268,1364.962,Female,20-29,OtherCmwth
35,66,warned,FORCE,372.449,1073.944,Female,20-29,OtherCmwth
35,56,lower,SCHWA,371.105,1202.179,Female,20-29,OtherCmwth
35,35,suffered,STRUT,416.196,1319.675,Female,20-29,OtherCmwth
35,36,suffered,SCHWA,349.076,1379.902,Female,20-29,OtherCmwth
35,38,form,FORCE,356.35,1085.927,Female,20-29,OtherCmwth
35,39,foot,FOOT,349.559,1250.267,Female,20-29,OtherCmwth
35,51,sarah,DRESS,380.481,1488.528,Female,20-29,OtherCmwth
35,52,sarah,SCHWA,372.966,1351.423,Female,20-29,OtherCmwth
35,53,started,START,421.367,1261.939,Female,20-29,OtherCmwth
35,20,jacket,TRAP,410.473,1378.035,Female,20-29,OtherCmwth
35,21,picked,KIT,340.871,1568.208,Female,20-29,OtherCmwth
35,22,kit,KIT,357.557,1581.903,Female,20-29,OtherCmwth
35,23,headed,DRESS,379.895,1517.941,Female,20-29,OtherCmwth
35,24,headed,SCHWA,360.039,1465.185,Female,20-29,OtherCmwth
35,27,woman,FOOT,356.212,1195.487,Female,20-29,OtherCmwth
35,28,woman,SCHWA,351.351,1490.863,Female,20-29,OtherCmwth
35,30,woman,FOOT,355.523,1209.182,Female,20-29,OtherCmwth
35,31,woman,SCHWA,385.48,1472.655,Female,20-29,OtherCmwth
35,32,had,TRAP,411.369,1430.013,Female,20-29,OtherCmwth
35,68,treatment,SCHWA,319.498,1357.959,Female,20-29,OtherCmwth
35,69,expensive,DRESS,384.894,1456.003,Female,20-29,OtherCmwth
35,70,mrs,KIT,318.119,1439.506,Female,20-29,OtherCmwth
35,71,harrison,TRAP,427.813,1326.367,Female,20-29,OtherCmwth
35,72,harrison,SCHWA,313.776,1407.137,Female,20-29,OtherCmwth
35,73,thought,THOUGHT,361.418,1160.783,Female,20-29,OtherCmwth
35,15,put,FOOT,349.042,1291.507,Female,20-29,OtherCmwth
36,5,north,FORCE,349.455,1099.466,Male,20-29,AusE
36,16,yellow,DRESS,361.728,1395.776,Male,20-29,AusE
36,10,after,BATH,433.846,1178.679,Male,20-29,AusE
36,11,after,SCHWA,345.767,1471.565,Male,20-29,AusE
36,1,sarah,DRESS,359.246,1374.455,Male,20-29,AusE
36,2,sarah,SCHWA,415.161,1531.014,Male,20-29,AusE
36,73,thought,THOUGHT,388.72,1316.252,Male,20-29,AusE
36,45,strong,LOT,370.07,1161.405,Male,20-29,AusE
36,46,would,FOOT,341.802,1205.758,Male,20-29,AusE
36,48,lot,LOT,366.209,1209.182,Male,20-29,AusE
36,49,force,FORCE,358.729,1024.144,Male,20-29,AusE
36,50,trap,TRAP,392.719,1256.025,Male,20-29,AusE
36,51,sarah,DRESS,366.933,1398.422,Male,20-29,AusE
36,43,comma,SCHWA,366.761,1191.596,Male,20-29,AusE
36,3,vet,DRESS,380.343,1373.833,Male,20-29,AusE
36,15,put,FOOT,299.435,1145.531,Male,20-29,AusE
36,4,nurse,NURSE,347.766,1333.837,Male,20-29,AusE
36,13,washing,LOT,382.377,1158.759,Male,20-29,AusE
36,61,relaxing,TRAP,407.439,1297.265,Male,20-29,AusE
36,27,woman,FOOT,345.077,1264.429,Male,20-29,AusE
36,28,woman,SCHWA,349.076,1363.25,Male,20-29,AusE
36,31,woman,SCHWA,348.904,1395.153,Male,20-29,AusE
36,32,had,TRAP,414.644,1425.345,Male,20-29,AusE
36,35,suffered,STRUT,376.931,1236.105,Male,20-29,AusE
36,36,suffered,SCHWA,345.422,1370.876,Male,20-29,AusE
36,38,form,FORCE,332.253,1186.305,Male,20-29,AusE
36,39,foot,FOOT,334.391,1190.974,Male,20-29,AusE
36,42,comma,LOT,410.645,1170.12,Male,20-29,AusE
36,54,started,SCHWA,343.423,1402.001,Male,20-29,AusE
36,55,touch,STRUT,421.16,1269.564,Male,20-29,AusE
36,57,lower,SCHWA,335.011,1134.171,Male,20-29,AusE
36,58,back,TRAP,410.749,1294.62,Male,20-29,AusE
36,59,palm,PALM,408.439,1228.479,Male,20-29,AusE
36,71,harrison,TRAP,392.719,1383.326,Male,20-29,AusE
36,72,harrison,SCHWA,338.941,1326.367,Male,20-29,AusE
36,65,sarah,DRESS,354.282,1392.819,Male,20-29,AusE
36,62,bath,BATH,423.366,1209.649,Male,20-29,AusE
36,52,sarah,SCHWA,363.693,1365.896,Male,20-29,AusE
36,18,dress,DRESS,371.518,1372.743,Male,20-29,AusE
36,20,jacket,TRAP,411.68,1367.297,Male,20-29,AusE
36,21,picked,KIT,346.077,1535.838,Male,20-29,AusE
36,22,kit,KIT,338.803,1531.636,Male,20-29,AusE
36,23,headed,DRESS,374.621,1511.872,Male,20-29,AusE
36,24,headed,SCHWA,349.283,1389.551,Male,20-29,AusE
36,66,sarah,SCHWA,350.352,1181.636,Male,20-29,AusE
36,53,started,START,424.986,1331.192,Male,20-29,AusE
36,70,expensive,DRESS,420.539,1450.711,Male,20-29,AusE
36,69,treatment,SCHWA,317.602,1400.912,Male,20-29,AusE
36,67,warned,FORCE,383.515,1624.389,Male,20-29,AusE
36,64,cloth,CLOTH,383.17,1151.756,Male,20-29,AusE
37,58,lower,SCHWA,353.868,1187.55,Male,20-29,AusE
37,59,back,TRAP,400.476,1332.437,Male,20-29,AusE
37,60,palm,PALM,379.068,1172.921,Male,20-29,AusE
37,54,started,START,387.169,1310.494,Male,20-29,AusE
37,55,started,SCHWA,337.459,1341.307,Male,20-29,AusE
37,56,touch,STRUT,390.858,1288.084,Male,20-29,AusE
37,1,sarah,DRESS,376.448,1398.422,Male,20-29,AusE
37,2,sarah,SCHWA,386.686,1287.305,Male,20-29,AusE
37,3,vet,DRESS,374.345,1425.656,Male,20-29,AusE
37,62,relaxing,TRAP,389.031,1344.264,Male,20-29,AusE
37,63,bath,BATH,388.238,1232.992,Male,20-29,AusE
37,65,cloth,CLOTH,378.827,1162.183,Male,20-29,AusE
37,66,sarah,DRESS,360.28,1404.802,Male,20-29,AusE
37,67,sarah,SCHWA,357.557,1180.391,Male,20-29,AusE
37,68,warned,FORCE,367.106,1086.705,Male,20-29,AusE
37,13,washing,LOT,386.204,1166.074,Male,20-29,AusE
37,49,lot,LOT,382.412,1163.273,Male,20-29,AusE
37,50,force,FORCE,365.761,987.105,Male,20-29,AusE
37,51,trap,TRAP,392.168,1312.05,Male,20-29,AusE
37,52,sarah,DRESS,371.897,1396.243,Male,20-29,AusE
37,53,sarah,SCHWA,361.969,1382.392,Male,20-29,AusE
37,47,would,FOOT,341.32,1340.84,Male,20-29,AusE
37,37,suffered,SCHWA,354.075,1322.632,Male,20-29,AusE
37,36,suffered,STRUT,379.068,1264.429,Male,20-29,AusE
37,46,strong,LOT,389.169,1136.349,Male,20-29,AusE
37,25,headed,SCHWA,343.388,1374.144,Male,20-29,AusE
37,28,woman,FOOT,360.418,1687.728,Male,20-29,AusE
37,29,woman,SCHWA,357.005,1351.734,Male,20-29,AusE
37,31,woman,FOOT,352.799,1645.242,Male,20-29,AusE
37,32,woman,SCHWA,352.351,1315.94,Male,20-29,AusE
37,33,had,TRAP,370.518,1385.66,Male,20-29,AusE
37,70,treatment,SCHWA,346.904,1425.033,Male,20-29,AusE
37,71,expensive,DRESS,368.898,1449.311,Male,20-29,AusE
37,39,form,FORCE,378.964,1668.586,Male,20-29,AusE
37,40,foot,FOOT,349.283,1226.301,Male,20-29,AusE
37,43,comma,LOT,388.445,1170.276,Male,20-29,AusE
37,44,comma,SCHWA,370.829,1187.706,Male,20-29,AusE
37,24,headed,DRESS,368.036,1467.986,Male,20-29,AusE
37,15,put,FOOT,400.062,1643.219,Male,20-29,AusE
37,16,yellow,DRESS,364.934,1385.816,Male,20-29,AusE
37,18,dress,DRESS,377.689,1387.372,Male,20-29,AusE
37,20,jacket,TRAP,378.827,1368.075,Male,20-29,AusE
37,21,jacket,SCHWA,355.902,1460.827,Male,20-29,AusE
37,22,picked,KIT,336.149,1523.544,Male,20-29,AusE
37,72,harrison,TRAP,379.344,1322.944,Male,20-29,AusE
37,73,harrison,SCHWA,329.875,1350.956,Male,20-29,AusE
37,74,thought,THOUGHT,355.626,1148.644,Male,20-29,AusE
37,10,after,BATH,421.677,1370.253,Male,20-29,AusE
37,11,after,SCHWA,340.699,1472.499,Male,20-29,AusE
37,23,kit,KIT,346.904,1545.798,Male,20-29,AusE
37,5,north,FORCE,376.207,1056.825,Male,20-29,AusE
37,4,nurse,NURSE,371.484,1353.135,Male,20-29,AusE
38,39,form,FORCE,364.003,1125.923,Male,30-39,AusE
38,40,foot,FOOT,338.631,1181.014,Male,30-39,AusE
38,31,woman,FOOT,359.349,1587.194,Male,30-39,AusE
38,32,woman,SCHWA,330.909,1296.332,Male,30-39,AusE
38,33,had,TRAP,386.273,1353.446,Male,30-39,AusE
38,37,suffered,SCHWA,330.633,1346.287,Male,30-39,AusE
38,5,north,FORCE,367.244,1129.813,Male,30-39,AusE
38,10,after,BATH,440.051,1227.701,Male,30-39,AusE
38,11,after,SCHWA,357.522,1498.644,Male,30-39,AusE
38,46,strong,LOT,391.995,1170.743,Male,30-39,AusE
38,47,would,FOOT,339.906,1293.375,Male,30-39,AusE
38,28,woman,FOOT,351.662,1070.365,Male,30-39,AusE
38,29,woman,SCHWA,344.009,1276.412,Male,30-39,AusE
38,71,expensive,DRESS,359.797,1462.539,Male,30-39,AusE
38,50,force,FORCE,351.903,1074.255,Male,30-39,AusE
38,49,lot,LOT,374.759,1202.334,Male,30-39,AusE
38,70,treatment,SCHWA,346.042,1428.613,Male,30-39,AusE
38,58,lower,SCHWA,358.867,1200.934,Male,30-39,AusE
38,59,back,TRAP,456.185,1418.341,Male,30-39,AusE
38,60,palm,PALM,405.026,1214.629,Male,30-39,AusE
38,51,trap,TRAP,426.572,1355.469,Male,30-39,AusE
38,52,sarah,DRESS,373.759,1514.984,Male,30-39,AusE
38,53,sarah,SCHWA,375.655,1332.281,Male,30-39,AusE
38,54,started,START,415.782,1300.222,Male,30-39,AusE
38,55,started,SCHWA,330.012,1500.2,Male,30-39,AusE
38,56,touch,STRUT,431.398,1242.019,Male,30-39,AusE
38,68,warned,FORCE,369.898,1104.913,Male,30-39,AusE
38,3,vet,DRESS,378.516,1488.995,Male,30-39,AusE
38,4,nurse,NURSE,354.454,1345.198,Male,30-39,AusE
38,72,mrs,KIT,332.943,1504.246,Male,30-39,AusE
38,73,harrison,TRAP,443.498,1353.757,Male,30-39,AusE
38,74,harrison,SCHWA,326.91,1370.409,Male,30-39,AusE
38,75,thought,THOUGHT,350.317,1154.246,Male,30-39,AusE
38,13,washing,LOT,370.381,1224.433,Male,30-39,AusE
38,15,put,FOOT,339.389,1251.667,Male,30-39,AusE
38,16,yellow,DRESS,371.242,1389.395,Male,30-39,AusE
38,18,dress,DRESS,366.244,1449.155,Male,30-39,AusE
38,20,jacket,TRAP,386.824,1443.086,Male,30-39,AusE
38,21,jacket,SCHWA,368.485,1407.759,Male,30-39,AusE
38,22,picked,KIT,330.598,1641.196,Male,30-39,AusE
38,23,kit,KIT,345.767,1569.453,Male,30-39,AusE
38,24,headed,DRESS,371.208,1478.724,Male,30-39,AusE
38,25,headed,SCHWA,347.559,1428.301,Male,30-39,AusE
38,62,relaxing,TRAP,442.43,1355.313,Male,30-39,AusE
38,63,bath,BATH,441.809,1195.487,Male,30-39,AusE
38,65,cloth,CLOTH,389.479,1121.41,Male,30-39,AusE
38,66,sarah,DRESS,373.656,1466.43,Male,30-39,AusE
38,67,sarah,SCHWA,370.656,1228.012,Male,30-39,AusE
38,1,sarah,DRESS,375.034,1500.667,Male,30-39,AusE
38,2,sarah,SCHWA,382.825,1256.492,Male,30-39,AusE
38,36,suffered,STRUT,388.72,1266.141,Male,30-39,AusE
38,44,comma,SCHWA,380.619,1259.76,Male,30-39,AusE
38,43,comma,LOT,367.002,1060.249,Male,30-39,AusE
39,10,after,BATH,387.514,1181.169,Male,20-29,AusE
39,11,after,SCHWA,343.423,1354.847,Male,20-29,AusE
39,1,sarah,DRESS,368.864,1450.245,Male,20-29,AusE
39,2,sarah,SCHWA,372.621,1217.897,Male,20-29,AusE
39,3,vet,DRESS,365.554,1390.173,Male,20-29,AusE
39,41,comma,LOT,401.82,1148.644,Male,20-29,AusE
39,44,strong,LOT,385.79,1118.453,Male,20-29,AusE
39,45,would,FOOT,338.562,1292.441,Male,20-29,AusE
39,47,lot,LOT,376.551,1359.671,Male,20-29,AusE
39,48,force,FORCE,355.867,966.563,Male,20-29,AusE
39,49,trap,TRAP,384.859,1319.675,Male,20-29,AusE
39,50,sarah,DRESS,363.107,1394.842,Male,20-29,AusE
39,51,sarah,SCHWA,388.065,1492.263,Male,20-29,AusE
39,52,started,START,379.033,1334.771,Male,20-29,AusE
39,53,started,SCHWA,340.285,1361.538,Male,20-29,AusE
39,18,dress,DRESS,371.38,1354.535,Male,20-29,AusE
39,42,comma,SCHWA,374.448,1174.011,Male,20-29,AusE
39,4,nurse,NURSE,374.242,1359.827,Male,20-29,AusE
39,16,yellow,DRESS,357.936,1434.993,Male,20-29,AusE
39,13,washing,LOT,369.795,1163.584,Male,20-29,AusE
39,27,woman,SCHWA,336.08,1353.135,Male,20-29,AusE
39,63,cloth,CLOTH,383.343,1055.269,Male,20-29,AusE
39,29,woman,FOOT,369.208,1006.247,Male,20-29,AusE
39,30,woman,SCHWA,346.835,1364.651,Male,20-29,AusE
39,31,had,TRAP,378.792,1349.555,Male,20-29,AusE
39,34,suffered,STRUT,381.964,1233.148,Male,20-29,AusE
39,35,suffered,SCHWA,346.973,1352.045,Male,20-29,AusE
39,37,form,FORCE,366.451,962.05,Male,20-29,AusE
39,38,foot,FOOT,369.795,1294.153,Male,20-29,AusE
39,64,sarah,DRESS,355.35,1404.958,Male,20-29,AusE
39,54,touch,STRUT,382.101,1252.601,Male,20-29,AusE
39,56,lower,SCHWA,389.031,1367.141,Male,20-29,AusE
39,57,back,TRAP,379.757,1277.657,Male,20-29,AusE
39,58,palm,PALM,378.413,1134.638,Male,20-29,AusE
39,60,relaxing,TRAP,380.033,1336.172,Male,20-29,AusE
39,61,bath,BATH,382.722,1160.16,Male,20-29,AusE
39,68,treatment,SCHWA,342.561,1406.047,Male,20-29,AusE
39,65,sarah,SCHWA,365.589,1200,Male,20-29,AusE
39,20,jacket,TRAP,383.446,1329.48,Male,20-29,AusE
39,21,picked,KIT,344.87,1494.131,Male,20-29,AusE
39,22,kit,KIT,359.901,1436.394,Male,20-29,AusE
39,23,headed,DRESS,367.83,1374.144,Male,20-29,AusE
39,26,woman,FOOT,368.071,1357.181,Male,20-29,AusE
39,66,warned,FORCE,372.518,1436.394,Male,20-29,AusE
39,71,harrison,SCHWA,357.557,1372.899,Male,20-29,AusE
39,70,harrison,TRAP,384.721,1353.757,Male,20-29,AusE
39,69,expensive,DRESS,363.417,1399.822,Male,20-29,AusE
40,2,sarah,SCHWA,360.142,1275.478,Male,20-29,AusE
40,13,washing,LOT,368.45,1202.801,Male,20-29,AusE
40,11,after,SCHWA,352.937,1505.491,Male,20-29,AusE
40,22,kit,KIT,344.491,1547.199,Male,20-29,AusE
40,23,headed,DRESS,363.658,1494.598,Male,20-29,AusE
40,35,suffered,STRUT,377.344,1271.899,Male,20-29,AusE
40,36,suffered,SCHWA,342.836,1310.649,Male,20-29,AusE
40,3,vet,DRESS,363.589,1442.152,Male,20-29,AusE
40,4,nurse,NURSE,365.313,1401.223,Male,20-29,AusE
40,5,north,FORCE,356.143,1140.551,Male,20-29,AusE
40,43,comma,SCHWA,371.311,1332.904,Male,20-29,AusE
40,45,strong,LOT,399.786,1205.758,Male,20-29,AusE
40,46,would,FOOT,344.284,1324.5,Male,20-29,AusE
40,38,form,FORCE,364.313,1088.417,Male,20-29,AusE
40,39,foot,FOOT,348.283,1266.296,Male,20-29,AusE
